23335100.0	10361200.0	6285900.0	4540650.0	3579460.0	2941650.0	2305410.0	1650380.0	844988.0	336056.0	
23344300.0	10325800.0	6261420.0	4522750.0	3572500.0	2935200.0	2300400.0	1647660.0	843777.0	335489.0	
23147500.0	10285000.0	6226760.0	4498810.0	3558220.0	2930170.0	2296950.0	1645790.0	842698.0	335091.0	
23070400.0	10275300.0	6184720.0	4493430.0	3547580.0	2922600.0	2291780.0	1643550.0	841562.0	334633.0	
23045400.0	10179600.0	6140160.0	4477690.0	3538110.0	2912780.0	2286340.0	1640940.0	839982.0	333884.0	
22856800.0	10039700.0	6090960.0	4449830.0	3524070.0	2902250.0	2278070.0	1636690.0	838281.0	333084.0	
22547000.0	9953380.0	6028610.0	4422680.0	3506420.0	2891300.0	2272780.0	1634280.0	836938.0	332564.0	
22407500.0	9947770.0	5991930.0	4402320.0	3497370.0	2886130.0	2267820.0	1631520.0	835305.0	331865.0	
22349000.0	9913530.0	5972780.0	4393350.0	3489960.0	2879760.0	2264510.0	1629050.0	834050.0	331218.0	
22463100.0	9854430.0	5946320.0	4387430.0	3482850.0	2876020.0	2261460.0	1626900.0	832904.0	330644.0	
22494300.0	9724460.0	5901200.0	4351000.0	3457160.0	2859960.0	2255630.0	1624120.0	831470.0	330055.0	
22488500.0	9673340.0	5888370.0	4332560.0	3445160.0	2851500.0	2252080.0	1621380.0	830183.0	329593.0	
22162800.0	9580890.0	5851210.0	4316840.0	3438300.0	2846550.0	2247440.0	1618070.0	828430.0	328941.0	
21956800.0	9475070.0	5813530.0	4303080.0	3429820.0	2841560.0	2243760.0	1615940.0	827353.0	328528.0	
21798000.0	9437070.0	5773820.0	4282180.0	3424210.0	2835020.0	2239540.0	1613740.0	826098.0	328052.0	
21601800.0	9394870.0	5754030.0	4260270.0	3410190.0	2825940.0	2232690.0	1610480.0	824200.0	327145.0	
21432100.0	9279250.0	5715050.0	4235950.0	3389350.0	2806140.0	2221640.0	1604200.0	821777.0	326126.0	
21173100.0	9229800.0	5690320.0	4221160.0	3374510.0	2799260.0	2218260.0	1601590.0	820227.0	325436.0	
20957600.0	9199870.0	5682810.0	4205160.0	3369480.0	2793690.0	2214820.0	1599130.0	819097.0	324929.0	
20965400.0	9165770.0	5666630.0	4199800.0	3362510.0	2788320.0	2211460.0	1597060.0	817695.0	324247.0	
20912100.0	9103760.0	5640260.0	4182870.0	3354630.0	2782070.0	2206130.0	1593880.0	816608.0	323826.0	
20931200.0	9072150.0	5607120.0	4163330.0	3345780.0	2774410.0	2200680.0	1589920.0	814908.0	323133.0	
20866400.0	8978960.0	5589350.0	4150300.0	3339770.0	2771420.0	2197540.0	1587510.0	813516.0	322486.0	
20627600.0	8915090.0	5556950.0	4126490.0	3321180.0	2762820.0	2192690.0	1584630.0	811980.0	321673.0	
20458000.0	8856020.0	5541230.0	4107950.0	3303860.0	2748530.0	2182660.0	1579060.0	810471.0	321171.0	
20258800.0	8706200.0	5481360.0	4066670.0	3274860.0	2731760.0	2171790.0	1574700.0	809006.0	320310.0	
20023500.0	8633460.0	5462060.0	4042110.0	3269770.0	2725520.0	2166420.0	1572040.0	807670.0	319659.0	
19888200.0	8540740.0	5424670.0	4019830.0	3249620.0	2716400.0	2164070.0	1570070.0	806707.0	319200.0	
19776400.0	8487680.0	5407850.0	4005200.0	3237880.0	2708270.0	2160130.0	1567970.0	805702.0	318958.0	
19654600.0	8365610.0	5394530.0	3991680.0	3231040.0	2703490.0	2157090.0	1565860.0	804332.0	318350.0	
19232600.0	8248180.0	5344550.0	3976480.0	3223950.0	2697100.0	2152380.0	1562730.0	802424.0	317473.0	
19092800.0	8245650.0	5315070.0	3961960.0	3210250.0	2690290.0	2147270.0	1560150.0	801302.0	317024.0	
19102300.0	8190930.0	5301040.0	3952700.0	3201540.0	2684030.0	2141830.0	1556800.0	800056.0	316643.0	
18840600.0	8113800.0	5268670.0	3942630.0	3191910.0	2677260.0	2135780.0	1553380.0	799040.0	316370.0	
18683600.0	7986460.0	5202840.0	3922690.0	3176750.0	2664800.0	2127940.0	1549560.0	797208.0	315645.0	
18609000.0	7904830.0	5159010.0	3893090.0	3166170.0	2659990.0	2124340.0	1547190.0	795991.0	315155.0	
18559400.0	7916880.0	5155590.0	3887320.0	3162610.0	2658540.0	2122360.0	1545720.0	795119.0	314739.0	
18283400.0	7836930.0	5116980.0	3854120.0	3146200.0	2648610.0	2117470.0	1542270.0	793263.0	313975.0	
18434300.0	7721510.0	5078630.0	3825710.0	3129950.0	2643020.0	2114530.0	1539650.0	791890.0	313391.0	
18137900.0	7596040.0	5060330.0	3811360.0	3123000.0	2635260.0	2109390.0	1535720.0	790144.0	312781.0	
